control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak13679	553	402	457	1934	1375	1311	604	766	734	1647	2168	2903
peak13680	591	431	515	1984	1417	1455	612	739	792	1272	2108	2490
peak13681	161	123	144	4634	3236	3373	222	244	244	3169	4475	6787
peak13682	108	80	102	1266	857	956	144	158	152	733	1256	1814
peak13683	47	35	40	398	267	249	50	44	47	224	310	466
peak13684	204	147	143	327	329	256	195	219	181	318	322	341
peak13685	122	81	84	180	140	119	104	119	130	105	187	205
peak13686	0	2	6	17	17	14	1	5	1	11	9	16
peak13687	12	11	8	16	11	14	9	10	8	11	12	25
peak13688	3	0	1	26	23	15	4	2	1	10	18	22
peak13689	0	1	4	11	5	11	0	5	1	4	8	8
peak13690	119	71	92	331	198	188	97	128	99	198	313	365
peak13691	49	34	54	578	510	404	38	61	46	462	568	702
peak13692	179	125	137	1632	1080	932	139	169	158	965	1082	1584
peak13693	367	214	248	555	478	445	333	318	290	523	265	493
peak13694	167	109	139	93	95	77	168	218	218	135	96	141
peak13695	2	0	0	6	12	6	1	0	1	7	7	11
peak13696	4	2	5	30	16	18	5	8	6	15	24	30
peak13697	5	6	1	19	14	13	3	3	4	12	11	24
peak13698	83	52	64	502	328	278	47	94	75	286	433	546
peak13699	19	14	16	64	41	39	16	20	10	30	40	56
peak13700	1	0	3	4	4	6	5	2	1	9	4	12
peak13701	9	2	8	9	10	16	10	7	4	17	8	19
peak13702	279	243	263	739	531	460	290	402	278	507	662	788
peak13703	284	207	225	642	427	347	226	279	312	379	530	595
peak13704	2	1	0	10	6	11	1	3	1	11	9	16
peak13705	164	105	128	231	170	158	113	107	113	137	144	203
peak13706	228	170	183	917	627	537	159	197	177	446	636	697
peak13707	91	90	98	255	178	186	100	149	110	160	178	248
peak13708	133	89	113	153	130	127	126	181	140	136	163	240
peak13709	21	13	19	73	42	66	39	44	43	94	134	142
peak13710	712	401	671	511	369	379	1030	1390	1394	419	640	841
peak13711	186	140	181	257	215	190	181	247	225	199	267	298
peak13712	28	16	43	207	132	141	38	54	32	82	190	201
peak13713	23	20	33	60	41	61	24	40	24	48	58	86
peak13714	33	24	25	136	87	77	24	34	41	74	106	130
peak13715	119	80	111	789	440	408	108	119	108	357	524	660
peak13716	79	34	33	394	271	276	42	68	55	197	279	391
peak13717	125	68	94	531	330	293	113	108	150	310	400	515
peak13718	21	14	17	128	91	95	13	21	18	42	87	92
peak13719	33	24	18	114	74	66	23	35	33	35	104	85
peak13720	37	36	16	159	107	94	14	37	30	87	139	156
peak13721	61	28	57	826	541	556	53	48	62	359	649	652
peak13722	17	17	15	103	80	63	17	20	20	48	59	94
peak13723	1	0	1	43	27	41	2	1	4	21	27	49
peak13724	0	1	1	18	4	10	2	3	0	9	11	13
peak13725	2	1	4	21	13	18	1	7	7	14	16	30
peak13726	41	36	36	84	34	42	43	57	35	40	65	94
peak13727	30	23	40	75	47	50	32	34	30	61	50	88
peak13728	24	15	21	203	147	150	20	39	27	114	175	236
peak13729	81	66	68	583	401	368	59	105	68	346	508	641
peak13730	273	220	236	1363	895	825	229	316	312	650	1017	1279
peak13731	38	33	43	116	89	86	22	28	29	74	104	113
peak13732	42	42	56	348	265	241	33	42	48	167	278	365
peak13733	2	3	1	19	17	7	3	5	5	11	11	16
peak13734	6	2	8	18	18	20	0	8	4	15	21	21
peak13735	117	86	85	426	253	254	114	114	103	262	285	413
peak13736	186	138	126	1244	835	795	172	168	158	792	937	1186
peak13737	86	40	51	195	129	133	60	75	46	106	112	138
peak13738	60	51	57	244	189	146	57	44	63	126	140	216
peak13739	0	0	0	8	11	5	0	3	2	10	9	8
peak13740	1	2	0	36	24	26	0	1	1	16	23	37
peak13741	8	5	8	25	31	21	14	13	8	9	24	31
peak13742	38	17	27	98	66	68	25	42	31	46	85	106
peak13743	30	13	22	74	55	42	25	26	19	46	69	64
peak13744	42	14	22	137	114	98	19	37	35	93	122	182
peak13745	4	8	12	17	17	22	14	18	16	18	34	33
peak13746	9	4	7	25	14	10	11	14	15	20	18	21
peak13747	0	0	0	14	11	8	0	2	1	5	6	12
peak13748	1	2	0	9	4	13	2	0	2	8	5	13
peak13749	1	0	2	10	4	5	4	1	1	4	5	10
peak13750	8	10	9	54	28	30	7	14	7	13	30	43
peak13751	28	8	12	102	58	77	17	18	11	37	77	83
peak13752	2	2	7	34	14	22	6	6	3	11	20	25
peak13753	2	6	0	54	33	28	1	5	4	28	39	55
peak13754	12	12	12	307	267	244	11	12	16	119	255	355
peak13755	2	0	2	29	19	18	0	4	4	5	23	29
peak13756	1	1	3	19	12	16	3	2	1	10	16	23
peak13757	4	1	6	45	28	32	3	2	2	20	24	38
peak13758	10	2	7	20	19	15	5	9	1	8	13	19
peak13759	18	19	15	153	133	115	16	20	15	66	93	147
peak13760	5	4	6	42	20	29	10	8	5	15	29	27
peak13761	11	4	10	38	32	25	7	11	7	13	22	33
peak13762	13	6	9	232	195	163	5	12	13	74	172	253
peak13763	6	2	2	25	10	8	8	4	2	9	9	16
peak13764	6	1	3	9	7	14	2	3	5	5	9	15
peak13765	12	7	11	148	110	108	8	12	13	84	94	143
peak13766	9	5	7	24	14	11	6	9	7	15	13	27
peak13767	2	3	0	35	26	29	2	5	4	12	29	26
peak13768	9	6	5	48	36	25	5	9	5	20	34	43
peak13769	12	8	19	62	34	27	15	23	21	18	40	46
peak13770	24	14	24	353	226	211	23	23	25	164	239	331
peak13771	13	21	26	89	53	42	24	27	15	36	60	60
peak13772	22	19	18	99	51	68	22	27	31	51	70	73
peak13773	4	4	2	25	12	11	4	3	1	8	8	8
peak13774	9	12	15	90	83	69	14	8	9	25	61	96
peak13775	6	2	5	31	14	25	5	8	3	10	15	24
peak13776	5	8	3	132	73	73	4	12	4	54	81	108
peak13777	8	4	2	19	12	18	3	5	3	14	12	20
peak13778	13	9	9	121	73	72	13	7	6	38	91	108
peak13779	20	8	10	213	144	168	19	12	25	91	146	193
peak13780	26	7	14	45	33	30	14	31	20	14	26	33
peak13781	19	14	29	85	79	64	20	36	20	43	79	105
peak13782	6	3	4	23	16	16	1	5	4	12	17	24
peak13783	16	11	7	170	88	91	19	15	20	43	81	112
peak13784	12	5	10	32	19	17	10	15	11	7	20	20
peak13785	16	13	10	50	34	29	14	10	13	17	26	33
peak13786	19	14	7	41	28	42	21	16	24	18	25	41
peak13787	25	19	22	47	36	41	26	23	23	25	37	54
peak13788	11	5	15	32	20	32	7	11	13	16	29	27
peak13789	8	1	6	76	48	49	4	2	6	30	41	61
peak13790	3	4	9	28	16	25	7	5	8	12	16	19
peak13791	141	99	123	780	492	545	142	177	193	467	741	926
peak13792	589	399	511	1899	1310	1418	667	778	831	1250	1774	2124
peak13793	20	13	19	112	78	94	35	45	38	100	159	199
peak13794	4	7	6	23	23	19	4	8	5	9	19	30
peak13795	9	5	9	46	22	33	6	5	9	27	39	63
peak13796	78	52	62	181	122	124	77	99	72	132	148	227
peak13797	287	184	237	827	419	372	270	264	267	426	509	743
peak13798	298	208	198	2917	1891	1706	251	244	248	1837	2107	2918
peak13799	18	22	24	35	44	36	25	39	28	33	39	68
peak13800	30	29	24	119	76	81	31	43	42	73	79	105
peak13801	29	27	40	81	66	104	36	44	34	58	58	109
peak13802	176	116	143	352	234	214	126	145	110	216	254	347
peak13803	51	36	38	843	587	518	24	54	52	337	603	877
peak13804	17	5	6	20	17	25	9	25	13	22	30	35
peak13805	24	21	32	43	31	47	35	66	46	82	92	122
peak13806	30	42	48	324	223	194	51	73	78	291	338	432
peak13807	63	51	54	247	177	173	69	116	85	231	251	382
peak13808	120	53	84	475	378	357	88	101	93	282	406	576
peak13809	61	25	39	77	46	49	44	50	66	55	73	73
peak13810	15	14	14	68	58	33	21	30	26	64	90	89
peak13811	87	57	50	109	87	93	75	83	94	120	141	157
peak13812	218	176	169	1140	819	725	233	316	244	896	1194	1349
peak13813	10	12	15	156	113	67	50	69	54	594	846	1013
peak13814	9	5	10	409	235	211	79	82	78	1236	1726	2106
peak13815	11	6	8	38	19	27	8	11	8	10	25	33
peak13816	8	10	5	36	30	32	7	12	7	13	24	40
peak13817	177	168	159	644	497	444	196	216	235	474	552	966
peak13818	9	12	19	130	84	90	11	20	29	98	108	188
peak13819	17	12	14	33	17	24	22	23	25	39	28	49
peak13820	37	37	36	142	117	110	33	32	45	73	83	137
peak13821	155	114	84	833	521	475	106	108	95	393	571	722
peak13822	137	90	106	646	460	385	91	109	110	399	449	596
peak13823	17	14	11	96	67	54	17	12	22	63	69	124
peak13824	13	8	11	123	66	89	7	17	13	64	99	143
peak13825	5	9	2	29	41	30	6	14	6	23	28	36
peak13826	11	12	7	31	24	29	5	11	9	21	28	29
peak13827	68	53	65	314	205	197	62	92	90	199	251	358
peak13828	47	33	33	104	59	58	19	33	39	44	76	82
peak13829	6	5	6	7	11	9	4	2	4	8	13	17
peak13830	191	127	128	382	251	196	134	150	146	196	267	298
peak13831	465	326	358	1767	1028	1011	410	400	427	1053	1261	1513
peak13832	31	36	34	112	78	77	27	48	42	85	86	138
peak13833	47	41	50	120	109	106	33	51	63	74	98	154
peak13834	285	197	252	1665	1100	986	212	309	276	953	1263	1794
peak13835	72	47	66	330	246	175	68	58	54	176	242	311
peak13836	1149	803	801	3846	2324	2107	910	1140	1046	2234	2674	3460
peak13837	195	125	134	978	625	521	132	167	153	558	729	1027
peak13838	175	114	150	1603	1017	1011	140	167	175	730	1051	1214
peak13839	54	34	32	94	78	55	31	40	46	43	67	74
peak13840	67	27	37	92	54	62	43	38	49	35	54	59
peak13841	68	43	61	262	188	174	88	81	79	106	179	222
peak13842	56	31	41	160	123	140	36	40	38	71	128	141
peak13843	71	43	45	305	208	212	88	68	77	181	239	306
peak13844	87	53	65	290	159	203	63	51	78	164	196	216
peak13845	117	92	100	226	165	156	123	126	100	100	138	190
peak13846	344	186	222	2409	1346	1403	222	290	228	1110	1524	1908
peak13847	16	13	14	194	168	141	18	34	27	198	282	385
peak13848	147	86	129	319	255	228	117	146	108	205	303	411
peak13849	25	16	25	59	60	48	29	44	35	62	66	112
peak13850	51	47	45	99	73	83	63	89	69	105	118	158
peak13851	53	33	42	61	44	52	40	49	58	50	76	91
peak13852	11	12	8	26	15	27	15	24	24	28	40	66
peak13853	23	11	29	168	86	118	43	53	37	169	208	238
peak13854	147	97	128	1487	899	1007	154	184	178	814	1329	1792
peak13855	74	58	64	318	214	215	50	99	80	193	294	338
peak13856	64	31	44	117	71	71	50	79	72	80	94	170
peak13857	18	17	19	84	51	57	17	26	26	52	96	121
peak13858	32	25	34	86	70	68	43	61	45	61	86	119
peak13859	92	70	99	297	190	201	107	176	134	191	304	372
peak13860	33	20	39	137	110	110	28	59	42	96	121	175
peak13861	33	17	29	215	167	172	31	39	33	187	228	323
peak13862	26	25	39	89	65	67	38	53	55	88	90	146
peak13863	226	139	168	1100	695	598	170	229	204	673	874	1139
peak13864	43	24	41	175	95	96	52	39	44	68	110	147
peak13865	71	21	29	146	52	79	31	34	31	141	86	130
peak13866	27	12	13	24	22	21	17	20	10	23	20	28
peak13867	75	26	41	485	168	251	35	64	54	266	281	334
peak13868	31	4	17	96	54	60	19	19	28	98	77	70
peak13869	81	54	76	413	246	260	44	62	77	184	257	339
peak13870	7	2	5	30	20	25	9	8	5	20	29	31
peak13871	35	17	29	250	164	134	21	44	31	156	190	273
peak13872	69	54	51	299	177	168	45	56	67	155	205	249
peak13873	95	80	82	293	212	189	92	138	150	202	289	383
peak13874	105	66	77	1989	1260	1154	83	92	103	1037	1564	1988
peak13875	23	3	13	160	124	107	20	24	28	105	172	232
peak13876	27	32	28	64	61	56	24	58	30	40	67	70
peak13877	87	55	63	330	193	202	70	93	87	134	231	319
peak13878	291	252	319	4218	2983	3151	281	394	357	2463	3743	4818
peak13879	84	48	84	517	373	377	58	97	94	280	462	618
peak13880	10	6	9	39	23	33	4	5	11	16	32	41
peak13881	75	56	59	290	161	147	47	63	80	158	188	243
peak13882	54	60	53	293	161	169	44	59	68	128	207	245
peak13883	11	10	10	34	17	21	16	19	18	17	15	30
peak13884	9	8	17	50	30	37	5	13	10	40	37	55
peak13885	2	0	1	12	10	6	2	6	2	4	7	6
peak13886	68	60	43	206	133	121	58	96	91	129	153	210
peak13887	86	39	41	98	61	67	59	52	70	73	58	110
peak13888	38	34	42	122	75	60	50	53	87	56	84	100
peak13889	33	18	22	54	47	28	36	36	36	28	44	56
peak13890	313	197	219	1239	706	665	267	285	226	681	726	976
peak13891	2	4	1	34	24	19	5	13	7	37	41	38
peak13892	582	500	517	2494	2152	1852	597	671	638	2289	2370	3515
peak13893	762	728	674	2144	1685	1557	807	978	811	1633	1887	2583
peak13894	29	25	16	309	222	210	38	38	36	184	233	343
peak13895	4	6	6	35	28	38	6	5	11	22	29	40
peak13896	53	50	56	108	88	69	82	103	107	95	115	159
peak13897	105	74	91	488	335	344	71	91	97	297	365	485
peak13898	71	71	82	1261	828	795	69	116	120	797	1173	1410
peak13899	61	49	50	119	77	79	56	65	69	76	108	136
peak13900	127	69	71	188	100	118	101	100	121	141	159	215
peak13901	168	110	119	937	544	548	147	185	185	504	847	1016
peak13902	303	194	247	2167	1330	1357	271	385	276	1329	1839	2636
peak13903	179	123	155	280	143	181	141	191	150	205	230	339
peak13904	149	115	125	419	218	244	118	187	136	284	357	425
peak13905	94	53	64	369	215	194	93	111	97	187	294	346
peak13906	272	175	196	1080	708	664	233	318	257	669	908	1156
peak13907	30	36	36	246	190	215	28	44	50	196	237	381
peak13908	30	35	43	142	108	131	27	39	38	91	128	233
peak13909	339	238	210	2084	1367	1216	307	353	336	1432	1621	2241
peak13910	635	497	532	3083	1834	1854	620	760	683	2080	2380	3359
peak13911	168	132	173	536	361	377	139	199	170	377	435	642
peak13912	21	16	15	58	30	56	21	20	22	33	44	75
peak13913	35	29	28	287	196	189	28	31	28	158	228	278
peak13914	3	1	1	13	17	13	8	10	8	18	13	22
peak13915	14	15	34	252	242	166	30	19	29	114	202	276
peak13916	16	21	31	158	118	132	14	34	19	96	117	285
peak13917	97	87	87	237	186	182	98	168	124	194	287	332
peak13918	308	246	252	372	249	294	274	378	337	286	441	466
peak13919	33	23	26	95	90	74	19	45	32	62	98	148
peak13920	41	20	33	337	254	270	28	50	47	152	260	359
peak13921	18	8	9	58	33	28	7	15	13	28	22	39
peak13922	49	25	42	115	49	54	31	48	30	45	41	76
peak13923	25	27	23	72	45	50	17	31	24	38	36	57
peak13924	2	10	6	17	19	16	7	10	11	13	14	16
peak13925	13	14	17	38	31	26	12	12	19	20	37	38
peak13926	0	1	2	11	5	9	5	1	0	4	5	4
peak13927	25	7	19	81	56	45	16	31	21	51	76	85
peak13928	36	20	35	149	110	122	44	45	36	115	172	230
peak13929	19	4	5	61	42	33	5	14	22	49	60	81
peak13930	5	2	3	4	4	4	6	9	12	16	43	45
peak13931	9	2	8	44	19	36	15	17	12	35	34	69
peak13932	21	5	29	127	69	111	23	31	35	208	165	187
peak13933	23	6	15	47	25	33	19	23	27	51	40	47
peak13934	28	30	30	121	108	98	28	50	28	64	92	136
peak13935	41	26	31	53	56	40	25	49	36	43	45	77
peak13936	4	8	4	11	8	10	4	2	5	7	12	16
peak13937	5	0	4	19	14	10	1	5	2	8	27	18
peak13938	11	9	9	90	41	54	9	14	14	32	50	77
peak13939	5	9	8	108	76	59	12	16	8	49	58	115
peak13940	10	0	3	32	10	23	5	6	4	12	9	23
peak13941	4	2	2	23	18	20	2	3	1	5	15	15
peak13942	41	17	37	110	100	85	117	199	182	449	381	453
peak13943	6	6	7	27	15	11	6	3	6	4	12	13
peak13944	11	2	6	14	11	13	5	8	16	7	9	6
peak13945	9	9	12	139	89	93	7	13	20	57	70	110
peak13946	6	5	8	49	33	39	4	5	5	17	28	33
peak13947	9	5	6	55	35	48	9	7	15	19	49	64
peak13948	41	35	49	292	164	162	48	47	36	97	152	197
peak13949	29	23	18	340	225	197	26	29	31	138	210	277
peak13950	36	17	22	188	130	125	27	23	29	65	130	175
peak13951	23	15	19	102	45	58	25	22	27	28	49	75
peak13952	28	12	19	116	36	68	27	31	28	32	59	78
peak13953	50	15	28	255	132	139	25	17	33	89	129	192
peak13954	53	22	33	513	258	359	57	60	53	173	300	410
peak13955	15	9	13	49	27	27	14	20	6	17	33	51
peak13956	44	14	33	341	165	207	29	34	29	124	156	274
peak13957	5	3	4	21	8	18	5	5	4	11	13	15
peak13958	13	6	5	121	98	87	6	13	10	55	99	89
peak13959	1	1	5	25	5	22	3	1	0	12	15	21
peak13960	17	7	18	90	50	51	15	22	16	26	64	65
peak13961	12	2	21	35	24	16	16	11	15	13	27	27
peak13962	7	6	9	28	26	17	7	7	16	13	18	29
peak13963	25	14	20	79	56	68	25	35	44	36	51	80
peak13964	21	14	15	32	23	36	18	19	29	17	34	39
peak13965	41	21	29	142	89	110	31	41	49	57	100	170
peak13966	22	10	18	111	72	69	27	23	36	53	95	108
peak13967	11	6	14	29	20	21	19	18	16	22	35	30
peak13968	9	10	10	107	86	75	8	23	25	42	68	113
peak13969	6	8	3	25	9	24	6	12	9	10	15	32
peak13970	7	3	9	58	37	51	11	9	18	34	43	66
peak13971	13	11	12	48	38	47	9	13	14	20	36	66
peak13972	9	6	16	48	53	39	12	18	11	27	35	46
peak13973	7	10	1	36	25	28	6	6	12	10	27	15
peak13974	7	8	4	36	24	23	8	6	15	16	27	46
peak13975	2	2	5	26	14	11	5	5	10	16	17	22
peak13976	7	2	8	35	29	26	3	3	7	11	22	31
peak13977	1	1	1	8	3	3	1	1	0	3	4	12
peak13978	2	1	1	14	9	9	0	3	3	6	10	12
peak13979	0	0	1	24	29	18	2	0	1	8	9	24
peak13980	7	3	7	24	15	12	5	11	8	9	6	11
peak13981	11	6	8	49	32	26	4	7	9	15	22	43
peak13982	4	4	2	22	15	14	2	0	1	12	6	21
peak13983	13	3	8	27	9	19	3	12	7	13	19	20
peak13984	10	3	3	26	20	17	8	6	10	12	14	23
peak13985	10	6	5	97	72	57	6	12	13	27	63	86
peak13986	2	1	2	7	2	3	2	3	3	3	6	8
peak13987	1	0	0	11	5	2	2	3	2	1	4	9
peak13988	19	9	13	68	52	47	17	32	22	27	43	61
peak13989	9	4	2	10	10	13	12	6	6	9	16	19
peak13990	0	2	6	42	19	21	12	5	5	13	15	23
peak13991	9	4	5	27	8	10	5	11	10	4	14	23
peak13992	14	12	16	58	38	45	24	25	17	34	29	64
peak13993	10	5	5	155	95	99	5	7	9	57	91	133
peak13994	13	10	12	58	43	39	11	16	14	22	40	50
peak13995	58	38	50	360	184	250	61	86	87	218	328	393
peak13996	37	26	37	117	78	72	45	47	43	70	129	151
peak13997	17	14	27	71	42	64	36	22	39	57	74	80
peak13998	15	8	15	46	37	28	19	18	22	24	24	68
peak13999	21	16	18	72	56	44	22	19	27	31	70	98
peak14000	16	12	17	42	32	31	23	25	32	16	35	49
peak14001	33	22	28	306	169	228	41	44	45	142	226	336
peak14002	17	9	25	117	72	75	26	26	27	51	101	125
peak14003	14	6	12	24	9	17	12	14	15	19	18	20
peak14004	7	4	11	199	152	163	14	16	16	159	275	275
peak14005	9	4	7	38	24	24	4	12	10	12	22	29
peak14006	2	5	6	33	21	27	10	7	11	11	14	29
peak14007	9	11	8	25	15	18	8	6	10	6	15	25
peak14008	10	12	12	26	16	11	7	10	10	9	18	18
peak14009	2	6	5	80	36	34	2	7	15	16	37	52
peak14010	13	6	8	79	48	57	18	4	12	26	48	62
peak14011	6	4	6	15	12	18	6	7	13	7	15	22
peak14012	16	5	9	94	49	45	10	15	11	42	62	70
peak14013	4	6	2	25	18	15	4	3	3	16	17	12
peak14014	12	13	11	98	87	76	17	29	20	67	109	154
peak14015	146	108	144	1256	774	922	214	201	217	754	1299	1458
peak14016	49	22	37	115	71	71	49	66	50	48	117	137
peak14017	50	33	33	117	78	81	51	52	53	48	115	141
peak14018	31	12	29	158	98	115	24	28	35	69	150	228
peak14019	121	74	109	266	154	136	138	153	149	170	252	264
peak14020	78	45	43	174	125	106	94	115	87	110	150	217
peak14021	11	6	22	36	9	24	16	14	12	16	24	35
peak14022	2	4	7	10	6	10	6	8	7	10	14	25
peak14023	74	49	59	151	123	89	70	81	84	99	146	194
peak14024	49	21	22	87	71	74	45	29	42	89	61	121
peak14025	55	21	47	67	51	63	71	96	96	103	82	95
peak14026	48	14	45	144	96	122	65	64	63	167	173	211
peak14027	35	23	26	82	39	58	34	52	48	58	81	125
peak14028	51	39	30	358	218	181	31	48	36	217	314	338
peak14029	134	85	83	310	200	166	128	159	130	198	258	279
peak14030	12	10	12	28	35	21	7	22	11	23	26	38
peak14031	3	0	5	16	11	10	3	3	13	18	29	42
peak14032	223	162	184	275	249	235	219	296	282	247	316	482
peak14033	339	238	327	1318	1145	1208	306	542	419	1102	1647	2136
peak14034	78	49	55	280	181	201	59	79	107	203	265	393
peak14035	254	171	193	836	591	496	197	262	243	544	708	769
peak14036	167	95	112	612	405	339	143	180	171	325	411	602
peak14037	5	2	3	42	29	22	8	5	9	23	25	61
peak14038	20	23	31	218	129	136	32	51	26	103	134	203
peak14039	59	46	47	519	378	376	78	88	94	437	623	751
peak14040	40	26	30	123	98	71	26	58	53	95	108	183
peak14041	226	171	189	166	124	133	217	215	204	141	159	178
peak14042	21	11	16	157	94	77	16	27	16	79	116	180
peak14043	32	25	27	57	43	42	19	46	30	46	67	76
peak14044	36	18	30	607	383	367	35	35	33	397	508	724
peak14045	27	10	26	174	124	100	14	24	33	81	142	200
peak14046	73	55	51	195	124	140	67	92	71	141	161	195
peak14047	85	61	59	266	180	207	93	104	119	274	378	514
peak14048	114	73	109	381	211	280	139	183	177	358	592	716
peak14049	15	18	15	147	109	75	24	36	20	98	155	169
peak14050	9	6	8	62	24	31	9	14	6	66	68	66
peak14051	30	31	27	189	125	140	32	40	42	161	237	317
peak14052	0	2	1	11	5	6	2	2	3	4	8	18
peak14053	4	2	0	15	17	14	4	2	4	11	9	14
peak14054	8	12	10	98	70	64	9	26	13	59	81	88
peak14055	30	21	39	105	76	79	23	40	34	64	91	140
peak14056	16	16	21	94	78	81	16	32	20	56	81	126
peak14057	50	31	47	313	210	210	43	59	54	139	237	315
peak14058	79	46	44	1404	871	829	54	61	46	735	1061	1346
peak14059	51	33	56	108	85	120	51	46	50	102	129	183
peak14060	498	350	496	238	223	254	476	654	674	252	290	314
peak14061	28	24	31	47	39	55	27	34	27	61	39	64
peak14062	38	34	34	169	102	99	46	58	34	105	118	149
peak14063	105	63	70	579	362	344	83	94	79	350	455	617
peak14064	43	52	35	238	194	136	54	51	56	194	227	353
peak14065	207	151	208	3284	2129	2168	244	239	233	1874	2589	3467
peak14066	172	132	170	287	215	182	161	223	184	201	207	360
peak14067	27	22	41	205	127	168	30	43	50	116	210	287
peak14068	15	5	11	30	10	11	5	12	21	14	12	25
peak14069	9	7	16	178	107	131	19	17	28	76	169	235
peak14070	8	1	7	22	12	21	5	10	8	10	21	25
peak14071	7	3	10	45	25	40	4	9	9	17	23	48
peak14072	33	16	22	101	82	72	26	34	28	50	101	108
peak14073	4	6	6	22	8	13	1	3	4	12	21	21
peak14074	0	0	2	162	96	126	4	3	3	76	118	166
peak14075	2	1	4	30	22	19	4	7	3	9	18	18
peak14076	1	4	3	10	11	10	3	3	3	7	11	18
peak14077	7	5	3	23	11	13	6	2	3	15	17	20
peak14078	4	5	3	30	23	22	8	3	2	11	27	31
peak14079	3	1	3	28	21	26	2	6	6	18	18	22
peak14080	4	1	5	13	6	15	8	3	5	8	11	10
peak14081	6	4	4	51	21	19	4	3	2	13	21	31
peak14082	8	1	2	22	13	15	7	5	7	13	16	15
peak14083	8	9	7	97	59	61	3	10	9	26	55	64
peak14084	8	4	3	106	77	81	6	8	12	31	55	99
peak14085	14	8	9	45	18	34	9	11	6	14	11	24
peak14086	11	9	3	108	70	82	4	5	8	56	76	109
peak14087	12	8	8	143	78	74	7	7	12	55	73	124
peak14088	1	0	0	16	13	18	1	1	1	5	12	14
peak14089	10	7	12	27	33	25	8	20	8	17	23	26
peak14090	53	23	42	263	183	145	30	29	37	127	143	195
peak14091	29	21	22	84	58	53	19	35	22	50	61	74
peak14092	40	30	30	282	165	124	25	33	25	124	169	178
peak14093	2	0	3	9	17	11	2	0	1	4	14	6
peak14094	82	28	48	1068	638	706	53	63	72	506	691	960
peak14095	19	15	17	66	43	38	13	20	17	34	44	57
peak14096	18	9	16	123	70	91	22	14	14	55	74	125
peak14097	13	13	4	18	14	13	3	9	10	5	11	14
peak14098	19	7	15	131	70	68	13	15	36	53	101	122
peak14099	31	20	12	88	56	68	17	11	13	34	70	116
peak14100	20	5	13	67	43	55	15	13	17	22	45	49
peak14101	11	9	12	229	150	165	5	9	8	108	188	231
peak14102	100	51	105	632	427	460	109	110	112	368	556	663
peak14103	93	55	77	654	372	428	82	105	126	344	500	634
peak14104	40	17	41	130	72	109	47	44	54	92	119	145
peak14105	139	108	93	930	608	700	150	170	157	498	675	995
peak14106	20	14	14	113	79	108	14	26	16	53	74	148
peak14107	9	4	8	37	35	23	5	7	8	17	25	34
peak14108	16	7	17	29	13	23	14	11	14	13	15	18
peak14109	17	4	6	145	113	97	13	10	10	56	85	126
peak14110	16	15	10	155	119	106	16	10	5	92	129	130
peak14111	18	8	13	195	132	152	8	16	21	93	135	172
peak14112	10	11	13	213	125	132	10	20	21	93	115	168
peak14113	18	13	20	150	107	103	21	27	27	80	113	112
peak14114	15	21	10	34	27	33	6	16	6	22	28	53
peak14115	24	16	11	70	65	60	19	12	25	37	52	70
peak14116	15	9	8	236	145	135	11	14	18	75	133	175
peak14117	6	7	11	151	126	119	6	13	11	74	107	141
peak14118	6	5	9	19	11	12	6	6	5	18	16	23
peak14119	24	12	21	747	472	487	25	39	41	362	515	667
peak14120	26	19	19	371	255	299	22	27	28	210	290	412
peak14121	9	9	2	75	36	36	10	6	11	23	46	52
peak14122	5	11	4	36	15	10	8	6	7	19	16	23
peak14123	17	4	14	53	22	40	6	11	32	33	34	59
peak14124	46	23	29	422	285	283	51	37	53	263	339	425
peak14125	38	19	15	54	43	41	29	32	26	27	43	48
peak14126	46	21	34	203	134	157	56	56	43	98	168	255
peak14127	15	9	15	45	32	43	15	4	10	19	29	34
peak14128	8	5	10	152	93	86	2	9	12	49	90	108
peak14129	8	9	7	21	4	10	1	8	9	7	15	11
peak14130	4	1	4	40	31	25	7	7	5	15	15	31
peak14131	2	2	3	21	10	9	3	4	3	4	12	19
peak14132	5	11	10	39	28	32	12	12	9	17	32	28
peak14133	18	18	11	94	59	69	23	29	27	32	49	86
peak14134	33	12	23	128	101	92	27	48	36	77	110	133
peak14135	11	10	11	107	75	56	6	13	14	47	52	90
peak14136	66	58	67	410	274	265	75	73	89	207	255	357
peak14137	13	10	4	43	32	25	15	13	17	20	26	43
peak14138	29	26	25	165	107	113	26	28	26	67	91	124
peak14139	9	7	4	25	14	17	7	10	4	11	16	15
peak14140	66	46	51	444	314	277	66	78	81	187	262	387
peak14141	115	66	83	497	332	337	99	89	113	245	361	461
peak14142	44	26	38	258	207	189	19	35	45	117	167	224
peak14143	35	26	29	124	112	83	19	26	39	40	85	93
peak14144	5	1	7	108	88	86	7	6	6	55	77	117
peak14145	26	9	18	115	92	85	15	20	26	77	109	128
