control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak7673	10	7	12	7	4	22	10	3	7	2	41	1
peak7674	110	101	240	97	78	250	337	128	96	41	222	36
peak7675	30	43	80	26	23	65	117	33	31	28	69	6
peak7676	0	5	4	3	2	2	5	1	2	4	11	2
peak7677	4	3	5	5	1	12	4	4	3	5	28	2
peak7678	6	4	7	10	14	12	16	7	8	15	61	7
peak7679	2	5	6	1	3	7	9	10	0	8	3	4
peak7680	5	2	6	12	0	16	8	9	3	4	28	2
peak7681	38	38	85	54	50	101	106	34	39	29	296	20
peak7682	129	185	462	129	95	545	487	187	160	150	507	50
peak7683	144	150	302	178	117	511	329	140	129	165	819	75
peak7684	82	108	178	56	45	239	210	88	72	48	253	15
peak7685	6	3	22	5	5	15	22	15	4	12	66	2
peak7686	8	14	13	11	10	38	20	7	5	17	105	5
peak7687	30	24	69	14	19	42	68	27	32	17	108	13
peak7688	53	61	95	50	31	80	143	52	41	25	229	11
peak7689	13	20	48	30	20	109	65	28	17	13	102	9
peak7690	14	10	28	6	5	12	20	12	10	4	12	4
peak7691	33	64	113	41	31	123	142	48	47	45	205	30
peak7692	371	300	604	545	308	1068	680	345	247	257	1494	187
peak7693	121	107	210	74	58	164	274	127	87	32	180	21
peak7694	14	5	21	8	5	19	27	8	7	2	41	2
peak7695	41	22	32	23	13	54	67	38	26	42	156	7
peak7696	6	4	4	1	2	9	10	8	9	4	16	0
peak7697	19	14	31	13	8	31	47	15	8	12	73	9
peak7698	32	26	38	10	20	59	47	36	23	20	147	11
peak7699	22	25	60	48	26	127	48	34	34	45	146	26
peak7700	27	22	50	69	45	152	42	23	13	64	274	17
peak7701	214	194	515	187	124	680	574	237	203	218	1183	103
peak7702	434	479	1149	326	275	1229	1436	542	459	437	2394	179
peak7703	181	173	480	193	115	524	628	248	195	189	1150	86
peak7704	4	4	18	1	2	22	25	10	3	10	16	5
peak7705	18	25	35	31	21	92	38	23	13	20	153	14
peak7706	33	34	65	74	51	237	93	28	26	60	271	25
peak7707	82	66	150	164	119	450	239	93	77	120	533	67
peak7708	34	41	68	61	56	242	69	15	24	46	232	33
peak7709	75	85	241	193	161	778	379	139	117	239	1204	133
peak7710	338	395	706	710	402	1634	858	380	294	429	2320	255
peak7711	269	322	532	276	218	705	753	290	267	182	850	112
peak7712	29	30	91	39	37	184	144	65	41	67	237	26
peak7713	12	17	32	8	3	36	58	21	13	13	24	5
peak7714	15	16	27	11	10	35	32	8	15	15	46	2
peak7715	27	19	66	14	15	47	77	28	28	14	57	8
peak7716	52	45	78	33	11	108	67	45	37	16	111	14
peak7717	115	100	182	145	83	304	261	100	67	86	501	66
peak7718	60	32	74	47	28	71	110	46	33	36	104	18
peak7719	53	45	95	24	12	76	136	52	45	29	96	11
peak7720	35	39	68	21	16	60	74	41	20	18	65	4
peak7721	105	96	112	59	59	230	285	136	63	59	350	32
peak7722	365	300	739	988	573	2448	704	279	296	351	1909	314
peak7723	94	100	222	158	97	451	261	100	90	96	483	56
peak7724	313	244	612	293	166	750	854	325	275	198	1102	117
peak7725	20	15	25	3	3	25	46	19	13	8	28	2
peak7726	9	16	26	4	5	14	21	16	10	8	21	3
peak7727	25	19	40	25	12	56	42	22	23	24	94	4
peak7728	414	399	939	584	371	1580	1313	490	425	415	1874	240
peak7729	210	209	510	265	156	770	789	305	225	186	847	100
peak7730	228	175	522	336	165	733	704	288	214	227	956	97
peak7731	74	88	211	81	65	386	317	99	89	90	443	56
peak7732	14	12	29	34	27	89	22	13	8	22	98	15
peak7733	11	10	39	25	11	71	38	13	13	12	110	8
peak7734	25	29	57	49	37	155	87	29	33	43	134	14
peak7735	20	18	26	15	11	29	59	23	18	13	46	6
peak7736	55	77	156	65	40	208	206	76	67	63	205	17
peak7737	6	10	32	13	7	31	44	18	9	24	52	5
peak7738	15	18	36	14	5	31	53	15	12	12	48	8
peak7739	8	7	25	5	1	14	31	9	14	5	26	0
peak7740	24	32	52	16	13	93	60	21	22	12	104	7
peak7741	37	19	60	30	28	80	89	38	29	24	149	13
peak7742	193	189	483	305	243	1295	589	268	189	294	1539	152
peak7743	14	13	31	8	6	39	18	6	3	4	15	3
peak7744	17	9	29	10	8	20	44	14	13	8	34	6
peak7745	117	123	200	388	266	1261	269	119	100	328	1742	177
peak7746	50	33	73	24	19	98	118	46	37	25	194	14
peak7747	51	50	95	52	28	103	119	58	35	30	166	17
peak7748	132	132	227	229	143	468	305	134	113	122	571	69
peak7749	63	55	90	41	42	121	155	64	46	36	202	20
peak7750	12	13	26	37	16	86	34	9	8	38	163	16
peak7751	67	60	103	60	31	104	144	66	51	31	222	23
peak7752	86	74	180	59	22	123	187	80	69	45	154	15
peak7753	9	2	20	5	14	41	21	15	6	6	89	7
peak7754	75	66	206	85	68	278	247	105	77	128	561	40
peak7755	8	5	14	11	6	21	35	11	7	1	25	2
peak7756	126	137	265	197	142	717	398	173	125	165	932	76
peak7757	34	36	54	12	6	25	90	41	39	24	100	2
peak7758	33	24	60	10	9	38	84	34	32	19	44	5
peak7759	26	40	67	68	53	212	104	48	35	45	239	25
peak7760	36	30	77	43	18	92	110	48	41	41	160	17
peak7761	44	59	113	25	15	81	141	44	41	30	78	11
peak7762	167	210	451	289	192	977	635	184	179	244	1100	133
peak7763	36	32	73	12	11	52	99	38	33	17	90	6
peak7764	12	15	31	10	12	57	31	18	7	14	87	8
peak7765	14	19	37	8	5	41	44	18	17	16	39	2
peak7766	13	13	27	21	10	39	36	19	12	14	136	12
peak7767	22	15	42	19	15	60	52	20	21	18	67	10
peak7768	24	16	51	8	4	33	53	20	9	5	46	3
peak7769	92	78	143	60	34	163	195	86	80	24	239	19
peak7770	17	15	28	7	6	7	34	11	12	3	31	1
peak7771	4	6	10	9	5	33	7	4	5	13	54	5
peak7772	117	97	209	134	74	284	263	120	84	57	401	49
peak7773	65	55	223	83	62	323	251	99	65	122	645	52
peak7774	688	684	1774	588	344	1686	1581	623	616	247	1211	171
peak7775	74	93	141	51	32	153	143	57	74	27	172	19
peak7776	112	118	277	60	29	186	244	108	113	43	239	26
peak7777	136	178	384	248	164	796	536	168	170	227	893	108
peak7778	358	412	825	624	363	2461	1339	458	413	582	2300	202
peak7779	4	2	4	1	3	7	6	7	5	8	26	1
peak7780	4	5	14	17	6	14	7	3	3	5	25	0
peak7781	285	297	755	286	213	1041	699	269	238	237	995	124
peak7782	37	24	80	49	25	105	78	33	24	21	144	11
peak7783	30	21	41	16	11	62	57	34	19	34	78	5
peak7784	354	334	479	418	230	930	875	397	332	220	1611	113
peak7785	376	391	772	396	277	1190	1148	509	357	230	1178	114
peak7786	4	7	12	15	5	33	18	5	5	9	30	4
peak7787	3	2	6	1	3	6	12	4	0	2	24	2
peak7788	602	695	1584	229	145	757	2316	815	710	216	921	91
peak7789	8	7	12	3	2	4	13	8	9	10	17	1
peak7790	48	36	45	71	59	115	75	45	35	43	179	25
peak7791	52	39	48	37	22	50	84	34	30	23	130	13
peak7792	44	60	104	78	60	244	124	46	55	61	316	27
peak7793	46	26	68	24	21	31	71	27	22	9	101	7
peak7794	60	46	78	124	46	225	118	45	30	87	415	47
peak7795	16	11	24	11	16	33	39	25	17	18	77	3
peak7796	74	73	164	82	55	272	174	92	61	69	351	46
peak7797	240	242	627	200	104	598	752	313	278	120	545	77
peak7798	282	297	589	257	150	676	774	303	268	137	830	99
peak7799	179	179	472	203	121	670	636	209	188	140	785	105
peak7800	164	126	319	137	98	435	314	136	108	111	596	67
peak7801	195	183	362	489	246	1129	444	196	215	339	1617	139
peak7802	12	15	30	6	11	31	39	8	12	14	52	2
peak7803	19	29	64	19	15	42	71	28	17	6	59	8
peak7804	73	69	104	60	33	115	167	63	56	31	155	15
peak7805	60	48	94	33	14	98	128	55	29	25	125	6
peak7806	282	309	727	424	304	1393	1144	435	355	361	1614	199
peak7807	154	147	355	101	61	296	375	124	168	69	276	46
peak7808	52	41	110	29	29	79	141	60	66	35	223	11
peak7809	102	77	144	107	48	192	210	87	91	110	639	46
peak7810	116	109	244	283	196	775	308	151	109	333	1913	138
peak7811	74	73	145	58	55	208	205	75	77	77	442	31
peak7812	35	32	63	82	60	238	81	45	39	74	496	32
peak7813	18	18	60	18	15	61	50	26	14	28	110	10
peak7814	1	1	8	13	2	25	7	5	2	2	8	1
peak7815	6	11	23	13	11	30	17	8	12	13	31	4
peak7816	14	21	23	17	17	62	40	13	14	19	93	8
peak7817	119	68	195	134	81	352	207	123	93	76	491	62
peak7818	416	408	932	829	544	2520	1060	481	373	596	2982	396
peak7819	9	6	10	7	2	17	8	5	5	2	24	3
peak7820	65	69	225	91	56	283	293	85	77	62	230	41
peak7821	17	24	61	26	17	60	58	21	17	12	74	13
peak7822	181	192	270	231	183	524	422	174	161	91	608	78
peak7823	396	350	604	553	286	970	889	402	312	214	949	156
peak7824	233	250	375	449	268	977	546	233	199	247	1087	130
peak7825	13	15	28	7	6	15	44	14	18	4	28	2
peak7826	145	184	381	605	482	1892	547	228	185	639	3339	352
peak7827	174	176	389	223	161	598	462	200	163	258	1311	137
peak7828	188	190	418	179	139	515	606	252	204	120	579	74
peak7829	294	260	418	512	298	1002	701	372	226	269	1662	123
peak7830	463	364	689	1078	681	2359	1136	489	320	550	4108	345
peak7831	40	34	62	24	17	54	108	38	21	17	96	7
peak7832	20	35	64	30	13	78	68	39	22	16	81	8
peak7833	9	8	27	14	4	24	16	12	6	9	64	4
peak7834	31	28	57	41	11	73	67	23	21	32	129	11
peak7835	15	6	42	11	7	33	31	15	10	9	89	5
peak7836	8	12	38	8	3	24	36	13	11	14	45	1
peak7837	6	7	17	7	10	33	16	7	4	9	42	4
peak7838	124	121	234	145	115	369	322	106	105	118	508	62
peak7839	115	115	206	394	264	761	257	117	114	228	1381	135
peak7840	286	343	796	348	302	1450	786	327	296	326	1641	186
peak7841	75	71	146	57	36	138	197	106	73	66	341	39
peak7842	401	418	1006	1421	1068	5335	1276	492	346	1271	5776	634
peak7843	6	5	10	3	5	10	15	8	7	5	10	0
peak7844	195	162	283	192	117	365	467	225	147	118	606	69
peak7845	246	189	314	420	212	774	400	207	159	219	1229	119
peak7846	80	114	180	41	26	70	202	89	91	37	171	16
peak7847	162	191	478	132	84	493	533	226	168	140	446	45
peak7848	71	94	260	34	20	152	272	112	96	46	122	17
peak7849	92	118	294	40	33	164	316	106	84	30	125	13
peak7850	18	16	33	10	10	24	58	19	17	11	55	3
peak7851	41	29	38	33	26	60	61	38	24	20	154	12
peak7852	56	86	179	100	76	355	207	78	84	112	570	48
peak7853	55	64	137	21	14	72	135	66	62	32	109	13
peak7854	42	32	102	20	19	100	108	41	38	20	143	10
peak7855	34	34	80	84	57	260	115	42	48	121	427	62
peak7856	30	44	75	55	32	145	91	33	47	61	212	22
peak7857	3391	3003	3831	1149	770	2613	5678	2646	2132	1013	4196	498
peak7858	16	32	81	61	34	151	90	33	31	48	170	25
peak7859	10	8	9	10	7	25	18	10	7	8	75	3
peak7860	2	2	5	6	7	5	9	6	4	3	26	3
peak7861	2	1	2	1	3	2	4	1	0	10	27	2
peak7862	2	3	2	0	4	4	4	0	0	3	16	3
peak7863	193	212	338	401	283	1039	501	214	179	277	1391	164
peak7864	153	141	290	169	121	405	417	185	165	116	558	58
peak7865	49	58	97	61	48	209	116	47	45	56	370	30
peak7866	102	109	202	65	52	147	290	140	96	48	224	25
peak7867	261	247	552	488	310	1169	753	294	244	322	1562	168
peak7868	74	88	140	82	50	173	178	89	68	35	221	30
peak7869	64	77	153	55	30	147	248	114	74	38	157	16
peak7870	104	87	250	88	68	294	315	124	110	52	337	35
peak7871	96	70	188	73	64	207	172	65	80	68	315	38
peak7872	8	22	46	4	6	22	25	11	14	7	20	2
peak7873	18	17	74	27	12	126	76	36	14	31	107	32
peak7874	90	80	181	32	31	97	187	72	83	28	126	23
peak7875	332	335	627	187	141	514	672	271	296	117	479	54
peak7876	245	252	464	254	184	623	528	208	207	150	647	99
peak7877	39	49	84	38	21	113	123	40	33	16	80	22
peak7878	44	53	109	23	18	90	120	51	45	28	78	8
peak7879	144	192	442	158	96	525	467	185	148	119	558	49
peak7880	56	50	115	14	24	44	127	67	50	15	85	7
peak7881	6	6	9	20	7	46	22	11	3	16	55	5
peak7882	52	44	76	100	46	163	95	47	28	27	210	13
peak7883	405	478	872	942	702	2295	1130	452	414	867	4186	403
peak7884	48	77	136	43	36	153	162	66	45	48	171	20
peak7885	59	91	158	229	128	516	232	100	64	95	601	70
peak7886	26	20	40	12	13	37	46	25	17	5	13	5
peak7887	35	35	65	20	12	52	99	29	32	9	50	5
peak7888	84	70	147	53	26	171	180	88	70	25	116	19
peak7889	29	16	41	25	11	55	55	23	18	20	60	5
peak7890	34	25	45	10	10	44	49	23	16	7	57	5
peak7891	11	15	21	12	6	33	36	17	7	10	39	8
peak7892	16	17	42	33	31	124	49	12	19	43	157	16
peak7893	7	4	5	4	4	28	4	2	2	3	25	3
peak7894	167	167	456	201	102	646	436	164	167	126	807	69
peak7895	335	280	803	387	270	1453	750	298	263	279	1390	143
peak7896	360	345	801	267	199	755	1055	372	349	163	821	80
peak7897	930	931	1814	3291	2057	9398	3252	1556	1064	2432	14185	1331
peak7898	16	16	68	28	25	110	79	33	17	17	144	17
peak7899	51	60	128	73	60	265	164	59	41	71	377	43
peak7900	8	6	13	7	9	43	12	3	10	8	35	7
peak7901	2	2	12	17	10	53	9	4	7	4	18	7
peak7902	24	19	32	51	24	122	35	28	24	15	150	16
peak7903	17	15	35	42	24	82	41	10	10	14	96	15
peak7904	78	59	156	118	69	321	160	79	65	44	292	43
peak7905	127	136	286	143	109	415	375	148	133	123	778	55
peak7906	7	14	25	4	6	19	44	14	10	6	27	4
peak7907	33	38	67	47	33	149	103	31	28	43	152	19
peak7908	22	23	70	38	34	136	73	30	22	50	176	25
peak7909	14	23	17	4	1	19	40	19	14	6	28	3
peak7910	15	27	47	14	11	46	42	19	19	22	62	14
peak7911	13	13	10	8	6	23	25	7	8	4	34	3
peak7912	41	62	106	38	30	106	145	55	54	30	125	20
peak7913	206	164	377	105	73	214	648	269	182	97	659	64
peak7914	271	355	716	103	78	416	1041	436	327	118	460	33
peak7915	644	785	1701	887	546	2918	2313	891	740	849	3691	343
peak7916	65	73	162	151	81	379	191	87	74	194	810	74
peak7917	18	23	70	40	30	150	65	31	33	25	158	16
peak7918	54	70	104	154	92	494	181	75	54	159	534	69
peak7919	7	3	9	6	2	15	16	4	5	2	19	0
peak7920	6	4	17	7	3	15	14	6	4	8	27	1
peak7921	79	73	159	115	88	293	217	75	87	82	368	33
peak7922	123	165	235	283	180	542	329	137	131	174	744	99
peak7923	99	72	137	250	163	635	162	66	59	124	870	82
peak7924	42	49	54	18	7	37	72	31	34	17	64	9
peak7925	92	93	143	55	53	158	172	83	63	51	219	14
peak7926	40	41	59	33	23	87	76	34	25	20	87	10
peak7927	422	314	458	371	218	618	722	330	289	173	941	119
peak7928	621	552	1112	1056	717	2439	1546	730	573	632	3490	407
peak7929	310	376	722	114	96	423	1114	411	349	169	985	91
peak7930	108	99	184	269	173	802	214	97	74	209	1134	107
peak7931	851	882	1603	1291	745	2779	2043	970	787	516	3086	361
peak7932	390	369	564	618	339	1306	814	429	314	218	1624	155
peak7933	21	21	46	12	14	40	60	23	19	36	112	11
peak7934	476	405	837	547	321	1194	1101	510	411	255	1549	168
peak7935	318	302	746	277	201	770	1139	495	353	426	1981	141
peak7936	171	132	324	242	148	730	360	184	151	192	760	88
peak7937	9	4	12	4	3	7	19	9	3	14	25	2
peak7938	19	16	29	2	2	8	35	14	17	9	47	7
peak7939	13	14	21	5	2	7	22	12	12	7	22	3
peak7940	35	39	73	19	15	44	110	52	26	16	86	10
peak7941	61	74	138	28	20	59	141	55	59	9	88	12
peak7942	87	85	159	68	22	128	216	108	80	63	201	16
peak7943	200	162	361	394	254	860	422	216	171	245	1341	135
peak7944	556	532	1111	342	206	1061	1556	635	511	278	1223	136
peak7945	4	1	3	6	4	5	6	5	7	4	34	2
peak7946	0	1	5	4	1	7	3	7	1	8	28	2
peak7947	318	302	545	411	313	870	788	324	285	441	2218	163
peak7948	122	122	250	219	147	641	318	141	116	149	871	95
peak7949	2610	2982	6457	3490	2364	11975	9131	3315	2947	2402	11116	1457
peak7950	1475	1648	3519	1586	920	4241	4708	1781	1542	705	3811	478
peak7951	28	26	47	30	20	80	78	29	33	32	237	16
peak7952	19	21	62	34	20	116	72	33	19	30	154	7
peak7953	6	12	18	10	6	43	20	12	6	19	30	3
peak7954	0	6	8	5	4	7	8	3	2	3	5	0
peak7955	3	3	9	4	5	7	8	3	1	1	5	1
peak7956	253	283	509	71	62	160	729	314	246	118	486	39
peak7957	55	38	74	40	14	80	112	52	59	23	99	9
peak7958	32	31	77	136	99	229	104	48	31	108	653	61
peak7959	155	153	356	120	102	341	413	169	148	98	430	50
peak7960	285	289	814	566	367	1964	1101	344	337	460	2249	276
peak7961	40	65	97	18	19	48	148	58	58	28	91	7
peak7962	8	16	33	10	9	25	44	15	12	4	40	2
peak7963	84	85	171	166	105	538	286	86	88	147	799	49
peak7964	18	20	39	8	8	14	54	25	23	4	24	6
peak7965	12	17	33	8	9	35	24	12	9	9	29	1
peak7966	23	18	28	3	8	38	29	17	13	12	35	7
peak7967	1	0	3	0	0	0	0	2	0	0	0	0
peak7968	22	18	62	28	12	57	67	39	24	10	78	7
peak7969	43	46	91	54	28	190	125	54	39	50	197	17
peak7970	19	25	54	12	7	43	59	25	18	17	88	4
peak7971	49	40	85	25	17	75	114	44	42	26	114	8
peak7972	3	7	8	3	0	14	10	6	6	1	21	0
peak7973	4	8	8	2	5	29	11	4	4	10	18	2
peak7974	10	9	10	11	3	10	6	3	4	5	17	2
peak7975	9	2	10	3	4	7	12	6	8	1	15	1
peak7976	41	51	86	86	62	203	113	43	36	62	249	26
peak7977	132	151	302	174	99	527	312	138	124	138	558	49
peak7978	11	10	29	6	6	20	43	21	10	9	63	5
peak7979	13	15	20	10	11	17	36	19	12	3	60	3
peak7980	16	18	27	11	13	26	41	17	18	8	79	6
peak7981	45	42	56	18	20	36	96	48	25	37	82	12
peak7982	24	18	19	21	15	43	25	17	10	15	104	8
peak7983	14	32	32	24	14	26	43	21	13	26	75	3
peak7984	14	7	12	16	3	9	15	8	4	8	53	5
peak7985	16	12	33	15	17	52	33	17	14	11	53	9
peak7986	294	318	739	320	240	1076	1095	429	334	282	1079	117
peak7987	25	35	64	16	12	80	107	34	20	19	93	10
peak7988	12	10	44	20	7	89	58	14	19	9	91	11
peak7989	504	498	1083	2185	1448	5837	1536	577	453	1886	8672	1000
peak7990	212	217	486	455	322	1631	647	202	210	371	1749	218
peak7991	104	94	198	135	97	350	299	104	99	116	630	76
peak7992	495	525	1338	1201	815	4036	1727	685	602	838	4375	516
peak7993	77	87	206	279	180	912	245	87	77	201	962	123
peak7994	428	376	910	1223	842	3091	1341	559	408	821	4236	474
peak7995	19	24	46	19	11	57	77	20	21	23	74	4
peak7996	53	53	87	60	49	121	149	50	61	77	302	29
peak7997	230	246	541	264	192	859	811	315	260	198	950	106
peak7998	319	343	676	355	215	1075	917	391	297	251	1142	114
peak7999	6	32	36	8	5	31	45	19	9	7	25	3
peak8000	359	362	738	927	622	2742	1281	543	393	764	3538	344
peak8001	131	136	233	98	45	274	374	157	124	76	371	27
peak8002	551	456	689	403	354	1453	1030	464	367	418	2183	178
peak8003	1390	1333	2963	3224	2149	9256	3438	1375	1195	2272	11033	1281
peak8004	4	6	14	2	4	8	18	7	7	6	21	3
peak8005	11	11	19	15	9	29	38	8	12	10	53	6
peak8006	4	7	17	6	6	13	15	6	6	6	40	2
peak8007	223	320	689	121	99	430	888	357	217	102	444	56
peak8008	757	733	1348	774	564	2022	2011	961	730	435	2697	282
peak8009	4	9	11	6	4	27	4	1	3	10	29	1
peak8010	15	5	24	12	3	12	13	6	4	0	37	0
peak8011	4	7	5	12	2	23	3	0	2	8	17	5
peak8012	51	51	140	30	16	81	152	49	66	21	66	10
peak8013	26	12	54	9	8	32	49	23	20	6	34	2
peak8014	10	6	17	2	1	26	15	5	6	2	13	2
peak8015	4	8	11	1	2	19	8	6	5	0	7	3
peak8016	14	13	51	14	12	54	55	11	17	12	42	12
peak8017	33	30	52	23	16	97	66	31	26	11	70	12
peak8018	282	234	507	353	276	895	648	235	214	201	1140	134
peak8019	93	89	182	51	28	147	229	96	78	17	164	27
peak8020	6	16	38	10	4	38	26	4	19	12	29	4
peak8021	8	12	18	10	2	38	19	14	15	8	20	4
peak8022	23	15	40	20	16	39	44	26	13	14	43	5
peak8023	11	11	27	2	4	25	28	9	10	4	26	6
peak8024	122	130	249	60	57	252	374	116	120	64	307	31
peak8025	148	173	350	272	190	805	416	194	148	224	1184	113
peak8026	36	53	80	55	31	142	146	44	43	96	310	37
peak8027	36	46	96	57	46	183	122	44	34	34	249	28
peak8028	22	16	27	9	4	33	45	27	11	8	12	1
peak8029	36	31	54	20	10	48	60	24	28	22	86	6
peak8030	40	44	72	33	23	116	90	24	37	26	153	15
peak8031	145	122	323	221	127	733	360	132	103	192	816	77
peak8032	40	41	91	27	20	59	91	40	32	31	102	16
peak8033	103	92	187	76	50	220	208	85	70	45	330	23
peak8034	22	44	77	21	10	83	119	51	33	29	133	10
peak8035	19	22	50	19	13	42	70	26	28	28	97	9
peak8036	6	10	17	15	13	52	27	8	6	6	59	3
peak8037	390	383	1073	402	262	1383	1397	472	410	373	1591	193
peak8038	33	52	139	68	37	281	172	85	53	66	244	37
peak8039	43	47	114	118	62	312	136	50	44	108	577	44
peak8040	233	233	435	188	125	523	512	221	207	157	703	80
peak8041	40	29	67	81	48	139	89	42	24	59	255	20
peak8042	26	25	53	56	30	162	70	44	26	35	188	17
peak8043	49	39	81	52	33	114	115	46	34	60	165	18
peak8044	345	346	796	1686	1059	4399	840	404	356	995	5382	583
peak8045	374	377	511	150	88	451	846	355	275	87	364	47
peak8046	194	154	319	383	236	883	410	194	129	223	855	107
peak8047	508	488	925	1851	1193	4477	1576	706	535	949	5782	674
peak8048	616	573	1098	1549	874	3831	1859	862	643	935	4660	475
peak8049	73	102	186	83	44	235	262	101	93	60	257	20
peak8050	73	112	231	65	59	215	238	97	74	63	345	46
peak8051	51	85	157	59	41	201	190	65	51	57	182	30
peak8052	98	120	211	173	119	339	335	131	135	168	717	90
peak8053	105	110	219	157	101	410	304	142	117	158	603	70
peak8054	155	157	305	303	170	700	452	205	143	168	1109	112
peak8055	108	126	271	231	152	538	419	139	141	174	991	98
peak8056	12	14	27	28	19	93	28	21	10	36	189	25
peak8057	127	119	204	103	66	251	234	122	94	75	383	45
peak8058	237	209	532	760	536	2502	599	218	204	578	2762	309
peak8059	53	59	134	21	19	101	157	56	60	23	120	9
peak8060	39	59	144	25	25	85	174	67	68	24	105	16
peak8061	89	64	108	112	51	218	157	71	53	53	288	28
peak8062	110	95	138	116	69	240	196	93	74	61	259	32
peak8063	7	5	5	5	1	12	8	4	5	2	15	5
peak8064	7	8	19	7	5	12	15	8	5	2	26	5
peak8065	25	44	103	31	23	146	92	32	36	28	180	18
peak8066	90	106	211	62	26	153	219	95	70	32	183	21
peak8067	28	24	72	25	20	59	50	25	23	27	77	7
peak8068	12	15	24	10	5	19	25	16	7	9	30	1
peak8069	327	307	776	460	317	1480	863	324	315	323	1470	188
peak8070	7	5	17	27	22	75	28	9	11	47	163	21
peak8071	13	23	31	7	8	56	37	19	14	7	60	6
peak8072	27	38	62	3	8	35	83	31	36	19	67	4
peak8073	8	12	14	7	4	14	24	12	7	7	22	0
peak8074	448	469	1105	1457	1090	5470	1416	537	402	1315	5906	643
peak8075	156	140	278	71	32	162	411	167	139	79	424	32
peak8076	52	59	83	27	21	74	101	58	39	45	157	9
peak8077	168	119	188	393	193	690	266	139	100	187	1096	105
peak8078	9	9	7	5	4	25	10	11	8	11	71	1
peak8079	5	6	9	6	6	4	18	5	5	2	25	1
peak8080	35	45	64	58	50	144	110	36	48	43	274	22
peak8081	16	18	39	36	17	55	33	20	11	26	120	9
peak8082	30	28	55	25	12	60	61	28	22	25	73	9
peak8083	36	19	44	12	4	18	85	25	27	16	71	4
peak8084	90	69	173	59	29	138	208	83	71	56	180	15
peak8085	52	75	98	42	30	120	169	56	64	41	170	36
peak8086	27	19	42	23	22	95	53	17	14	18	125	12
peak8087	9	8	7	6	2	14	16	13	5	6	15	1
peak8088	380	400	936	529	313	1614	1005	440	369	326	1418	193
peak8089	155	170	356	218	154	691	450	177	148	263	1555	89
peak8090	39	50	71	27	15	64	106	43	23	57	170	12
peak8091	34	27	81	29	16	88	109	41	36	38	169	13
peak8092	17	30	47	14	11	31	58	20	21	16	92	6
peak8093	8	8	13	5	7	21	7	10	2	0	12	0
peak8094	11	7	13	6	4	28	23	7	11	3	37	3
peak8095	2	1	2	6	0	0	4	1	1	2	26	1
peak8096	102	83	181	96	70	450	201	97	76	124	558	47
peak8097	521	515	884	749	491	1859	1183	582	416	417	2561	263
peak8098	204	184	357	197	110	437	532	195	162	88	434	48
peak8099	149	148	329	98	58	252	478	201	138	64	346	31
peak8100	2	3	11	11	4	31	11	8	4	6	35	7
peak8101	10	19	26	8	12	22	16	7	7	3	19	3
peak8102	24	17	46	5	11	27	66	17	16	13	44	11
peak8103	35	28	50	100	46	158	65	35	19	27	199	13
peak8104	54	62	156	109	73	321	136	60	43	62	535	48
peak8105	208	213	518	122	82	369	635	255	180	96	518	42
peak8106	247	261	537	147	107	353	638	273	201	99	472	55
peak8107	288	321	771	165	134	701	791	302	267	217	787	60
peak8108	462	585	1243	590	360	2176	1433	603	480	350	1665	175
peak8109	12	16	20	16	8	43	29	9	14	11	37	2
peak8110	18	14	26	8	5	32	27	14	9	4	30	0
peak8111	7	20	31	2	5	47	26	8	7	3	33	2
peak8112	51	57	91	75	50	162	109	53	35	53	206	30
peak8113	30	57	83	49	33	86	95	51	32	38	156	25
peak8114	203	214	384	220	167	632	575	232	191	147	581	66
peak8115	272	263	523	495	363	1391	833	344	292	310	1418	204
peak8116	329	269	616	273	190	680	932	403	290	111	605	118
peak8117	11	2	5	8	2	18	16	7	2	3	16	4
peak8118	11	12	21	2	8	18	16	10	6	12	21	2
peak8119	23	34	68	17	9	48	50	28	19	15	71	10
peak8120	17	18	46	8	8	20	43	17	24	9	47	1
peak8121	22	33	73	20	17	94	67	41	20	16	90	11
peak8122	20	15	34	18	9	57	35	22	12	4	54	10
peak8123	49	59	90	26	11	54	99	47	49	22	97	9
peak8124	2	2	3	8	2	13	8	2	1	11	28	2
peak8125	68	58	127	117	64	310	189	69	66	122	544	37
peak8126	380	338	599	285	171	613	793	348	291	126	518	60
peak8127	154	192	358	173	98	603	531	227	134	126	597	56
peak8128	220	210	495	258	180	753	762	341	213	212	971	102
peak8129	133	169	376	286	167	903	571	237	177	205	897	130
peak8130	40	53	108	100	70	349	106	42	38	103	580	48
peak8131	30	48	98	41	25	91	123	37	36	42	152	17
peak8132	775	774	1542	2770	1744	7849	2697	1345	910	1990	11928	1169
peak8133	671	534	863	1052	583	2119	1367	584	519	482	2610	297
